geo_id,Name,total_population,employed_population
1400000US36061018900,"Census Tract 189, New York County, New York",11654,4908
1400000US36061019000,"Census Tract 190, New York County, New York",3734,1830
1400000US36061019100,"Census Tract 191, New York County, New York",9757,5285
1400000US36061019200,"Census Tract 192, New York County, New York",3802,1304
1400000US36061019300,"Census Tract 193, New York County, New York",10255,5123
1400000US36061019400,"Census Tract 194, New York County, New York",6166,2067
1400000US36061019500,"Census Tract 195, New York County, New York",7167,4202
1400000US36061019600,"Census Tract 196, New York County, New York",4310,1443
1400000US36061019701,"Census Tract 197.01, New York County, New York",639,345
1400000US36061019702,"Census Tract 197.02, New York County, New York",2478,1516
1400000US36061019800,"Census Tract 198, New York County, New York",2645,1211
1400000US36061019900,"Census Tract 199, New York County, New York",8786,4111
1400000US36061020000,"Census Tract 200, New York County, New York",3606,1940
1400000US36061020101,"Census Tract 201.01, New York County, New York",1854,641
1400000US36061020102,"Census Tract 201.02, New York County, New York",4137,2407
1400000US36061020300,"Census Tract 203, New York County, New York",3607,1067
1400000US36061020500,"Census Tract 205, New York County, New York",5117,2238
1400000US36061020600,"Census Tract 206, New York County, New York",3432,1561
1400000US36061020701,"Census Tract 207.01, New York County, New York",3041,1412
1400000US36061020800,"Census Tract 208, New York County, New York",5432,2976
1400000US36061020901,"Census Tract 209.01, New York County, New York",3511,1301
1400000US36061021000,"Census Tract 210, New York County, New York",7540,2481
1400000US36061021100,"Census Tract 211, New York County, New York",10824,5008
1400000US36061021200,"Census Tract 212, New York County, New York",4112,1735
1400000US36061021303,"Census Tract 213.03, New York County, New York",6283,3022
1400000US36061021400,"Census Tract 214, New York County, New York",3373,1890
1400000US36061021500,"Census Tract 215, New York County, New York",4396,2246
1400000US36061021600,"Census Tract 216, New York County, New York",8773,4641
1400000US36061021703,"Census Tract 217.03, New York County, New York",11,11
1400000US36061021800,"Census Tract 218, New York County, New York",6236,3301
1400000US36061021900,"Census Tract 219, New York County, New York",6008,1882
1400000US36061022000,"Census Tract 220, New York County, New York",6078,3504
1400000US36061022102,"Census Tract 221.02, New York County, New York",2605,1656
1400000US36061022200,"Census Tract 222, New York County, New York",3369,1473
1400000US36061022301,"Census Tract 223.01, New York County, New York",8292,4642
1400000US36061022302,"Census Tract 223.02, New York County, New York",3175,1487
1400000US36061022400,"Census Tract 224, New York County, New York",7586,2948
1400000US36061022500,"Census Tract 225, New York County, New York",10334,5771
1400000US36061022600,"Census Tract 226, New York County, New York",4954,2287
1400000US36061022700,"Census Tract 227, New York County, New York",5218,2890
1400000US36061022800,"Census Tract 228, New York County, New York",6162,3268
1400000US36061022900,"Census Tract 229, New York County, New York",9205,4970
1400000US36061023000,"Census Tract 230, New York County, New York",8717,4021
1400000US36061023100,"Census Tract 231, New York County, New York",6807,4492
1400000US36061023200,"Census Tract 232, New York County, New York",9069,3844
1400000US36061023300,"Census Tract 233, New York County, New York",7220,4379
1400000US36061023400,"Census Tract 234, New York County, New York",5072,2696
1400000US36061023501,"Census Tract 235.01, New York County, New York",7044,4219
1400000US36061023502,"Census Tract 235.02, New York County, New York",1986,1149
1400000US36061023600,"Census Tract 236, New York County, New York",7761,3092
1400000US36061023700,"Census Tract 237, New York County, New York",6682,3553
1400000US36061023801,"Census Tract 238.01, New York County, New York",6354,3169
1400000US36061023802,"Census Tract 238.02, New York County, New York",6086,2244
1400000US36061023900,"Census Tract 239, New York County, New York",2781,1429
1400000US36061024000,"Census Tract 240, New York County, New York",2009,264
1400000US36061024100,"Census Tract 241, New York County, New York",8680,4963
1400000US36061024200,"Census Tract 242, New York County, New York",5003,1922
1400000US36061024301,"Census Tract 243.01, New York County, New York",4658,2602
1400000US36061024302,"Census Tract 243.02, New York County, New York",7756,2308
1400000US36061024500,"Census Tract 245, New York County, New York",14717,7867
1400000US36061024700,"Census Tract 247, New York County, New York",7303,4348
1400000US36061024900,"Census Tract 249, New York County, New York",1047,659
1400000US36061025100,"Census Tract 251, New York County, New York",2835,1157
1400000US36061025300,"Census Tract 253, New York County, New York",13572,7251
1400000US36061025500,"Census Tract 255, New York County, New York",5999,3134
1400000US36061025700,"Census Tract 257, New York County, New York",4625,2746
1400000US36061025900,"Census Tract 259, New York County, New York",3731,2379
1400000US36061026100,"Census Tract 261, New York County, New York",13145,6327
1400000US36061026300,"Census Tract 263, New York County, New York",9177,4777
1400000US36061026500,"Census Tract 265, New York County, New York",7951,4611
1400000US36061026700,"Census Tract 267, New York County, New York",1994,810
1400000US36061026900,"Census Tract 269, New York County, New York",8986,4268
1400000US36061027100,"Census Tract 271, New York County, New York",8806,4834
1400000US36061027300,"Census Tract 273, New York County, New York",6925,4442
1400000US36061027500,"Census Tract 275, New York County, New York",3370,1826
1400000US36061027700,"Census Tract 277, New York County, New York",6538,2226
1400000US36061027900,"Census Tract 279, New York County, New York",12053,5556
1400000US36061028100,"Census Tract 281, New York County, New York",3416,1827
1400000US36061028300,"Census Tract 283, New York County, New York",7949,4211
1400000US36061028500,"Census Tract 285, New York County, New York",7907,4157
1400000US36061028700,"Census Tract 287, New York County, New York",4231,2467
1400000US36061029100,"Census Tract 291, New York County, New York",12165,6081
1400000US36061029300,"Census Tract 293, New York County, New York",9397,4747
1400000US36061029500,"Census Tract 295, New York County, New York",8182,4846
1400000US36061029700,"Census Tract 297, New York County, New York",22,0
1400000US36061029900,"Census Tract 299, New York County, New York",3737,1258
1400000US36061030300,"Census Tract 303, New York County, New York",4535,2518
1400000US36061030700,"Census Tract 307, New York County, New York",3920,2429
1400000US36061030900,"Census Tract 309, New York County, New York",10593,4530
1400000US36061031100,"Census Tract 311, New York County, New York",0,0
1400000US36061031703,"Census Tract 317.03, New York County, New York",5783,2925
1400000US36061031704,"Census Tract 317.04, New York County, New York",10224,6638
1400000US36061031900,"Census Tract 319, New York County, New York",0,0
1400000US36081000100,"Census Tract 1, Queens County, New York",9505,6298
1400000US36081000200,"Census Tract 2, Queens County, New York",3019,1683
1400000US36081000400,"Census Tract 4, Queens County, New York",4476,1987
1400000US36081000600,"Census Tract 6, Queens County, New York",4107,1907
1400000US36081000700,"Census Tract 7, Queens County, New York",6336,4043
1400000US36081000800,"Census Tract 8, Queens County, New York",3193,1400
1400000US36081001000,"Census Tract 10, Queens County, New York",4618,2401
1400000US36081001200,"Census Tract 12, Queens County, New York",3578,1837
1400000US36081001400,"Census Tract 14, Queens County, New York",4308,2215
1400000US36081001600,"Census Tract 16, Queens County, New York",2420,1307
1400000US36081001800,"Census Tract 18, Queens County, New York",2796,1469
1400000US36081001900,"Census Tract 19, Queens County, New York",4358,3178
1400000US36081002000,"Census Tract 20, Queens County, New York",1721,886
1400000US36081002200,"Census Tract 22, Queens County, New York",2314,1160
1400000US36081002400,"Census Tract 24, Queens County, New York",2382,1037
1400000US36081002500,"Census Tract 25, Queens County, New York",6802,2118
1400000US36081002600,"Census Tract 26, Queens County, New York",2272,1035
1400000US36081002800,"Census Tract 28, Queens County, New York",3573,1739
1400000US36081003000,"Census Tract 30, Queens County, New York",1524,608
1400000US36081003100,"Census Tract 31, Queens County, New York",1144,729
1400000US36081003200,"Census Tract 32, Queens County, New York",1764,799
1400000US36081003300,"Census Tract 33, Queens County, New York",3569,2326
1400000US36081003400,"Census Tract 34, Queens County, New York",2612,1076
1400000US36081003600,"Census Tract 36, Queens County, New York",3584,1823
1400000US36081003700,"Census Tract 37, Queens County, New York",0,0
1400000US36081003800,"Census Tract 38, Queens County, New York",2757,1343
1400000US36081003900,"Census Tract 39, Queens County, New York",1439,696
1400000US36081004001,"Census Tract 40.01, Queens County, New York",2365,1100
1400000US36081004002,"Census Tract 40.02, Queens County, New York",1459,700
1400000US36081004200,"Census Tract 42, Queens County, New York",4016,1863
1400000US36081004300,"Census Tract 43, Queens County, New York",2283,931
1400000US36081004401,"Census Tract 44.01, Queens County, New York",3732,1579
1400000US36081004500,"Census Tract 45, Queens County, New York",3194,1503
1400000US36081004700,"Census Tract 47, Queens County, New York",3665,1891
1400000US36081005000,"Census Tract 50, Queens County, New York",49,30
1400000US36081005100,"Census Tract 51, Queens County, New York",1866,994
1400000US36081005200,"Census Tract 52, Queens County, New York",2817,1294
1400000US36081005300,"Census Tract 53, Queens County, New York",5092,3182
1400000US36081005400,"Census Tract 54, Queens County, New York",5862,3019
1400000US36081005500,"Census Tract 55, Queens County, New York",952,584
1400000US36081005700,"Census Tract 57, Queens County, New York",4212,2632
1400000US36081005800,"Census Tract 58, Queens County, New York",6355,3188
1400000US36081005900,"Census Tract 59, Queens County, New York",4057,2574
1400000US36081006100,"Census Tract 61, Queens County, New York",5548,3842
1400000US36081006201,"Census Tract 62.01, Queens County, New York",5593,2576
1400000US36081006202,"Census Tract 62.02, Queens County, New York",6459,2849
1400000US36081006300,"Census Tract 63, Queens County, New York",5690,3626
1400000US36081006501,"Census Tract 65.01, Queens County, New York",3450,2355
1400000US36081006502,"Census Tract 65.02, Queens County, New York",3494,2374
1400000US36081006900,"Census Tract 69, Queens County, New York",3699,2165
1400000US36081007100,"Census Tract 71, Queens County, New York",3344,2314
1400000US36081007300,"Census Tract 73, Queens County, New York",3933,2612
1400000US36081007500,"Census Tract 75, Queens County, New York",3959,2332
1400000US36081007700,"Census Tract 77, Queens County, New York",1856,1118
1400000US36081007900,"Census Tract 79, Queens County, New York",2685,1457
1400000US36081008100,"Census Tract 81, Queens County, New York",1269,824
1400000US36081008300,"Census Tract 83, Queens County, New York",2409,1396
1400000US36081008500,"Census Tract 85, Queens County, New York",883,448
1400000US36081008600,"Census Tract 86, Queens County, New York",2846,1409
1400000US36081008700,"Census Tract 87, Queens County, New York",4052,1214
1400000US36081008800,"Census Tract 88, Queens County, New York",3663,1573
1400000US36081009100,"Census Tract 91, Queens County, New York",2303,1224
1400000US36081009400,"Census Tract 94, Queens County, New York",2769,1239
1400000US36081009500,"Census Tract 95, Queens County, New York",2276,1252
1400000US36081009600,"Census Tract 96, Queens County, New York",3522,1626
1400000US36081009700,"Census Tract 97, Queens County, New York",3693,2372
1400000US36081009800,"Census Tract 98, Queens County, New York",2705,1280
1400000US36081009900,"Census Tract 99, Queens County, New York",0,0
1400000US36081010000,"Census Tract 100, Queens County, New York",3686,1963
1400000US36081010100,"Census Tract 101, Queens County, New York",2382,1336
1400000US36081010200,"Census Tract 102, Queens County, New York",2817,1312
1400000US36081010300,"Census Tract 103, Queens County, New York",4136,2596
1400000US36081010400,"Census Tract 104, Queens County, New York",3014,1584
1400000US36081010500,"Census Tract 105, Queens County, New York",4522,2285
1400000US36081010600,"Census Tract 106, Queens County, New York",3733,1829
1400000US36081010701,"Census Tract 107.01, Queens County, New York",0,0
1400000US36081010800,"Census Tract 108, Queens County, New York",3364,1636
1400000US36081011000,"Census Tract 110, Queens County, New York",3234,1761
1400000US36081011100,"Census Tract 111, Queens County, New York",3116,1934
1400000US36081011200,"Census Tract 112, Queens County, New York",2279,1043
1400000US36081011300,"Census Tract 113, Queens County, New York",4463,2732
1400000US36081011400,"Census Tract 114, Queens County, New York",1303,481
1400000US36081011500,"Census Tract 115, Queens County, New York",2438,1609
1400000US36081011600,"Census Tract 116, Queens County, New York",1980,1176
1400000US36081011700,"Census Tract 117, Queens County, New York",3574,2368
1400000US36081011800,"Census Tract 118, Queens County, New York",2522,1287
1400000US36081011900,"Census Tract 119, Queens County, New York",1409,972
1400000US36081012000,"Census Tract 120, Queens County, New York",2365,1140
1400000US36081012100,"Census Tract 121, Queens County, New York",2034,1277
1400000US36081012200,"Census Tract 122, Queens County, New York",3128,1536
1400000US36081012301,"Census Tract 123.01, Queens County, New York",2782,1617
1400000US36081012400,"Census Tract 124, Queens County, New York",3374,1654
1400000US36081012500,"Census Tract 125, Queens County, New York",1762,1129
1400000US36081012601,"Census Tract 126.01, Queens County, New York",2750,1394
1400000US36081012602,"Census Tract 126.02, Queens County, New York",2792,1373
1400000US36081012800,"Census Tract 128, Queens County, New York",2380,1213
1400000US36081013000,"Census Tract 130, Queens County, New York",1688,765
1400000US36081013200,"Census Tract 132, Queens County, New York",2265,1058
1400000US36081013400,"Census Tract 134, Queens County, New York",4678,2725
1400000US36081013500,"Census Tract 135, Queens County, New York",1306,624
1400000US36081013600,"Census Tract 136, Queens County, New York",1874,1001
1400000US36081013700,"Census Tract 137, Queens County, New York",1773,1161
1400000US36081013800,"Census Tract 138, Queens County, New York",3608,1928
1400000US36081014000,"Census Tract 140, Queens County, New York",3766,1884
1400000US36081014100,"Census Tract 141, Queens County, New York",1636,996
1400000US36081014201,"Census Tract 142.01, Queens County, New York",4334,2125
1400000US36081014202,"Census Tract 142.02, Queens County, New York",2856,1262
1400000US36081014300,"Census Tract 143, Queens County, New York",3772,2302
1400000US36081014400,"Census Tract 144, Queens County, New York",1915,801
1400000US36081014500,"Census Tract 145, Queens County, New York",2412,1216
1400000US36081014700,"Census Tract 147, Queens County, New York",2768,1672
1400000US36081014800,"Census Tract 148, Queens County, New York",1719,936
1400000US36081014900,"Census Tract 149, Queens County, New York",1842,1248
1400000US36081015000,"Census Tract 150, Queens County, New York",2899,1415
1400000US36081015100,"Census Tract 151, Queens County, New York",2613,1624
1400000US36081015200,"Census Tract 152, Queens County, New York",2822,1354
1400000US36081015300,"Census Tract 153, Queens County, New York",1933,1337
1400000US36081015400,"Census Tract 154, Queens County, New York",2170,1208
1400000US36081015500,"Census Tract 155, Queens County, New York",2358,1558
1400000US36081015600,"Census Tract 156, Queens County, New York",2908,1453
1400000US36081015700,"Census Tract 157, Queens County, New York",1305,831
1400000US36081015801,"Census Tract 158.01, Queens County, New York",3746,1795
1400000US36081015802,"Census Tract 158.02, Queens County, New York",4872,2600
1400000US36081015900,"Census Tract 159, Queens County, New York",3422,2054
1400000US36081016100,"Census Tract 161, Queens County, New York",2297,1244
1400000US36081016300,"Census Tract 163, Queens County, New York",3519,1172
1400000US36081016400,"Census Tract 164, Queens County, New York",3786,1679
1400000US36081016600,"Census Tract 166, Queens County, New York",3984,2081
1400000US36081016800,"Census Tract 168, Queens County, New York",3257,1566
1400000US36081016900,"Census Tract 169, Queens County, New York",5683,2970
1400000US36081017000,"Census Tract 170, Queens County, New York",2622,1283
1400000US36081017100,"Census Tract 171, Queens County, New York",51,49
1400000US36081017200,"Census Tract 172, Queens County, New York",1913,918
1400000US36081017400,"Census Tract 174, Queens County, New York",2285,1140
1400000US36081017600,"Census Tract 176, Queens County, New York",2135,1123
1400000US36081017800,"Census Tract 178, Queens County, New York",2257,1018
1400000US36081017900,"Census Tract 179, Queens County, New York",1019,605
1400000US36081018000,"Census Tract 180, Queens County, New York",1328,427
1400000US36081018101,"Census Tract 181.01, Queens County, New York",3497,2087
1400000US36081018102,"Census Tract 181.02, Queens County, New York",3311,2145
1400000US36081018200,"Census Tract 182, Queens County, New York",2499,1238
1400000US36081018300,"Census Tract 183, Queens County, New York",6064,3464
1400000US36081018401,"Census Tract 184.01, Queens County, New York",2114,1057
1400000US36081018402,"Census Tract 184.02, Queens County, New York",2431,1135
1400000US36081018501,"Census Tract 185.01, Queens County, New York",3182,1801
1400000US36081018502,"Census Tract 185.02, Queens County, New York",3367,2148
1400000US36081018600,"Census Tract 186, Queens County, New York",1869,824
1400000US36081018700,"Census Tract 187, Queens County, New York",3069,1898
1400000US36081018800,"Census Tract 188, Queens County, New York",1449,779
1400000US36081018900,"Census Tract 189, Queens County, New York",3136,1752
1400000US36081019000,"Census Tract 190, Queens County, New York",2455,1270
1400000US36081019200,"Census Tract 192, Queens County, New York",1969,942
1400000US36081019400,"Census Tract 194, Queens County, New York",2892,1354
1400000US36081019600,"Census Tract 196, Queens County, New York",3050,1594
1400000US36081019800,"Census Tract 198, Queens County, New York",2917,1313
1400000US36081019900,"Census Tract 199, Queens County, New York",697,191
1400000US36081020200,"Census Tract 202, Queens County, New York",1762,710
1400000US36081020400,"Census Tract 204, Queens County, New York",2350,1163
1400000US36081020500,"Census Tract 205, Queens County, New York",1176,583
1400000US36081020600,"Census Tract 206, Queens County, New York",1855,923
1400000US36081020800,"Census Tract 208, Queens County, New York",3136,1589
1400000US36081021200,"Census Tract 212, Queens County, New York",2434,1051
1400000US36081021400,"Census Tract 214, Queens County, New York",6984,3323
1400000US36081021600,"Census Tract 216, Queens County, New York",4123,2371
1400000US36081021900,"Census Tract 219, Queens County, New York",0,0
1400000US36081022001,"Census Tract 220.01, Queens County, New York",6272,3920
1400000US36081022002,"Census Tract 220.02, Queens County, New York",7128,3823
1400000US36081022900,"Census Tract 229, Queens County, New York",0,0
1400000US36081023000,"Census Tract 230, Queens County, New York",2054,1184
1400000US36081023200,"Census Tract 232, Queens County, New York",5644,2839
1400000US36081023500,"Census Tract 235, Queens County, New York",7766,4115
1400000US36081023600,"Census Tract 236, Queens County, New York",3143,1565
1400000US36081023800,"Census Tract 238, Queens County, New York",4516,2395
1400000US36081024000,"Census Tract 240, Queens County, New York",6826,3165
1400000US36081024300,"Census Tract 243, Queens County, New York",5088,2744
1400000US36081024500,"Census Tract 245, Queens County, New York",4422,2214
1400000US36081024600,"Census Tract 246, Queens County, New York",0,0
1400000US36081024700,"Census Tract 247, Queens County, New York",1466,830
1400000US36081024900,"Census Tract 249, Queens County, New York",4838,2398
1400000US36081025100,"Census Tract 251, Queens County, New York",5611,2836
1400000US36081025301,"Census Tract 253.01, Queens County, New York",4386,2513
1400000US36081025302,"Census Tract 253.02, Queens County, New York",3046,2001
1400000US36081025400,"Census Tract 254, Queens County, New York",10118,3977
1400000US36081025500,"Census Tract 255, Queens County, New York",1524,786
1400000US36081025700,"Census Tract 257, Queens County, New York",1500,825
1400000US36081025800,"Census Tract 258, Queens County, New York",2261,926
1400000US36081025900,"Census Tract 259, Queens County, New York",3486,1803
1400000US36081026000,"Census Tract 260, Queens County, New York",2757,1224
1400000US36081026100,"Census Tract 261, Queens County, New York",6508,3571
1400000US36081026200,"Census Tract 262, Queens County, New York",1270,618
1400000US36081026300,"Census Tract 263, Queens County, New York",5857,2811
1400000US36081026400,"Census Tract 264, Queens County, New York",2501,1040
1400000US36081026500,"Census Tract 265, Queens County, New York",3722,2131
1400000US36081026600,"Census Tract 266, Queens County, New York",1745,595
1400000US36081026700,"Census Tract 267, Queens County, New York",5353,3086
1400000US36081026901,"Census Tract 269.01, Queens County, New York",4965,3076
1400000US36081026902,"Census Tract 269.02, Queens County, New York",3603,1900
1400000US36081027000,"Census Tract 270, Queens County, New York",2190,992
1400000US36081027100,"Census Tract 271, Queens County, New York",8428,4324
1400000US36081027200,"Census Tract 272, Queens County, New York",1970,1053
1400000US36081027300,"Census Tract 273, Queens County, New York",7116,3913
1400000US36081027400,"Census Tract 274, Queens County, New York",1718,897
1400000US36081027500,"Census Tract 275, Queens County, New York",6820,3942
1400000US36081027600,"Census Tract 276, Queens County, New York",1342,686
1400000US36081027700,"Census Tract 277, Queens County, New York",7747,4314
1400000US36081027800,"Census Tract 278, Queens County, New York",2339,872
1400000US36081027900,"Census Tract 279, Queens County, New York",6220,3083
1400000US36081028000,"Census Tract 280, Queens County, New York",1670,905
1400000US36081028100,"Census Tract 281, Queens County, New York",5013,2878
1400000US36081028200,"Census Tract 282, Queens County, New York",1894,923
1400000US36081028300,"Census Tract 283, Queens County, New York",7508,4083
1400000US36081028400,"Census Tract 284, Queens County, New York",4166,2037
1400000US36081028500,"Census Tract 285, Queens County, New York",4987,2371
1400000US36081028700,"Census Tract 287, Queens County, New York",6293,3563
1400000US36081028800,"Census Tract 288, Queens County, New York",4616,2412
1400000US36081028900,"Census Tract 289, Queens County, New York",5158,2654
1400000US36081029100,"Census Tract 291, Queens County, New York",6368,3016
1400000US36081029300,"Census Tract 293, Queens County, New York",1090,612
1400000US36081029400,"Census Tract 294, Queens County, New York",7000,3527
1400000US36081029500,"Census Tract 295, Queens County, New York",3602,2158
1400000US36081029700,"Census Tract 297, Queens County, New York",2038,1037
1400000US36081029900,"Census Tract 299, Queens County, New York",0,0
1400000US36081030600,"Census Tract 306, Queens County, New York",4760,2181
1400000US36081030902,"Census Tract 309.02, Queens County, New York",6590,2969
1400000US36081030903,"Census Tract 309.03, Queens County, New York",5722,2912
1400000US36081030904,"Census Tract 309.04, Queens County, New York",3179,1531
1400000US36081031700,"Census Tract 317, Queens County, New York",5568,2513
1400000US36081032000,"Census Tract 320, Queens County, New York",4930,2039
1400000US36081032700,"Census Tract 327, Queens County, New York",3702,1703
1400000US36081032800,"Census Tract 328, Queens County, New York",2769,1360
1400000US36081032900,"Census Tract 329, Queens County, New York",3244,1653
1400000US36081033000,"Census Tract 330, Queens County, New York",7192,3467
1400000US36081033100,"Census Tract 331, Queens County, New York",0,0
1400000US36081033401,"Census Tract 334.01, Queens County, New York",3767,1897
1400000US36081033402,"Census Tract 334.02, Queens County, New York",12854,5700
1400000US36081033700,"Census Tract 337, Queens County, New York",2999,1463
1400000US36081033900,"Census Tract 339, Queens County, New York",2677,1161
1400000US36081034700,"Census Tract 347, Queens County, New York",2966,1434
1400000US36081035100,"Census Tract 351, Queens County, New York",3737,1689
1400000US36081035200,"Census Tract 352, Queens County, New York",2780,1410
1400000US36081035300,"Census Tract 353, Queens County, New York",2273,1112
1400000US36081035700,"Census Tract 357, Queens County, New York",3710,1506
1400000US36081035800,"Census Tract 358, Queens County, New York",4179,2141
1400000US36081036100,"Census Tract 361, Queens County, New York",2238,1026
1400000US36081036300,"Census Tract 363, Queens County, New York",1771,773
1400000US36081036500,"Census Tract 365, Queens County, New York",2992,1350
1400000US36081036600,"Census Tract 366, Queens County, New York",2731,1401
1400000US36081036700,"Census Tract 367, Queens County, New York",2178,974
1400000US36081036800,"Census Tract 368, Queens County, New York",2495,1166
1400000US36081037100,"Census Tract 371, Queens County, New York",1335,588
1400000US36081037300,"Census Tract 373, Queens County, New York",2255,1088
1400000US36081037500,"Census Tract 375, Queens County, New York",4116,2027
1400000US36081037600,"Census Tract 376, Queens County, New York",6121,2953
1400000US36081037700,"Census Tract 377, Queens County, New York",3620,1868
1400000US36081037900,"Census Tract 379, Queens County, New York",6851,3729
1400000US36081038100,"Census Tract 381, Queens County, New York",7216,3671
1400000US36081038301,"Census Tract 383.01, Queens County, New York",0,0
1400000US36081038302,"Census Tract 383.02, Queens County, New York",0,0
1400000US36081038400,"Census Tract 384, Queens County, New York",2411,1234
1400000US36081039400,"Census Tract 394, Queens County, New York",2986,1485
1400000US36081039800,"Census Tract 398, Queens County, New York",1675,993
1400000US36081039900,"Census Tract 399, Queens County, New York",3862,1877
1400000US36081040000,"Census Tract 400, Queens County, New York",1529,849
1400000US36081040100,"Census Tract 401, Queens County, New York",7686,3787
1400000US36081040200,"Census Tract 402, Queens County, New York",1640,844
1400000US36081040300,"Census Tract 403, Queens County, New York",7324,3666
1400000US36081040400,"Census Tract 404, Queens County, New York",4138,1928
1400000US36081040500,"Census Tract 405, Queens County, New York",3377,1723
1400000US36081040700,"Census Tract 407, Queens County, New York",9109,4543
1400000US36081040900,"Census Tract 409, Queens County, New York",5560,2736
1400000US36081041100,"Census Tract 411, Queens County, New York",3775,2068
1400000US36081041300,"Census Tract 413, Queens County, New York",4696,2217
1400000US36081041400,"Census Tract 414, Queens County, New York",4551,2214
1400000US36081041500,"Census Tract 415, Queens County, New York",4358,2060
1400000US36081042400,"Census Tract 424, Queens County, New York",2414,1133
1400000US36081042600,"Census Tract 426, Queens County, New York",477,23
1400000US36081042700,"Census Tract 427, Queens County, New York",4955,2498
1400000US36081043200,"Census Tract 432, Queens County, New York",1244,604
1400000US36081043400,"Census Tract 434, Queens County, New York",1795,866
1400000US36081043701,"Census Tract 437.01, Queens County, New York",2686,1165
1400000US36081043702,"Census Tract 437.02, Queens County, New York",7125,3511
1400000US36081043900,"Census Tract 439, Queens County, New York",3610,1629
1400000US36081044000,"Census Tract 440, Queens County, New York",3980,1773
1400000US36081044301,"Census Tract 443.01, Queens County, New York",3719,1261
1400000US36081044302,"Census Tract 443.02, Queens County, New York",4076,1890
1400000US36081044400,"Census Tract 444, Queens County, New York",3529,1600
1400000US36081044601,"Census Tract 446.01, Queens County, New York",3361,1811
1400000US36081044602,"Census Tract 446.02, Queens County, New York",4961,1797
1400000US36081044800,"Census Tract 448, Queens County, New York",2809,1254
1400000US36081045000,"Census Tract 450, Queens County, New York",2167,1154
1400000US36081045200,"Census Tract 452, Queens County, New York",1335,380
1400000US36081045400,"Census Tract 454, Queens County, New York",4779,1983
1400000US36081045500,"Census Tract 455, Queens County, New York",14284,6883
1400000US36081045600,"Census Tract 456, Queens County, New York",1446,674
1400000US36081045700,"Census Tract 457, Queens County, New York",3281,2030
1400000US36081045800,"Census Tract 458, Queens County, New York",2348,1118
1400000US36081045900,"Census Tract 459, Queens County, New York",3719,2000
1400000US36081046000,"Census Tract 460, Queens County, New York",6049,2883
1400000US36081046100,"Census Tract 461, Queens County, New York",2464,1268
1400000US36081046200,"Census Tract 462, Queens County, New York",6907,3353
1400000US36081046300,"Census Tract 463, Queens County, New York",3836,2101
1400000US36081046400,"Census Tract 464, Queens County, New York",1999,1086
1400000US36081046500,"Census Tract 465, Queens County, New York",4172,2261
1400000US36081046600,"Census Tract 466, Queens County, New York",3882,1836
1400000US36081046700,"Census Tract 467, Queens County, New York",5895,2984
1400000US36081046800,"Census Tract 468, Queens County, New York",3340,1584
1400000US36081046900,"Census Tract 469, Queens County, New York",8207,4272
1400000US36081047000,"Census Tract 470, Queens County, New York",3197,1498
1400000US36081047100,"Census Tract 471, Queens County, New York",4320,2138
1400000US36081047200,"Census Tract 472, Queens County, New York",3664,1722
1400000US36081047300,"Census Tract 473, Queens County, New York",4328,2327
1400000US36081047500,"Census Tract 475, Queens County, New York",4301,2444
1400000US36081047600,"Census Tract 476, Queens County, New York",1419,646
1400000US36081047800,"Census Tract 478, Queens County, New York",4925,2567
1400000US36081047900,"Census Tract 479, Queens County, New York",5115,2419
1400000US36081048000,"Census Tract 480, Queens County, New York",2293,1053
1400000US36081048100,"Census Tract 481, Queens County, New York",6434,2739
1400000US36081048200,"Census Tract 482, Queens County, New York",1427,590
1400000US36081048300,"Census Tract 483, Queens County, New York",3888,2165
1400000US36081048400,"Census Tract 484, Queens County, New York",5140,2896
1400000US36081048500,"Census Tract 485, Queens County, New York",4366,2569
1400000US36081048900,"Census Tract 489, Queens County, New York",1610,828
1400000US36081049200,"Census Tract 492, Queens County, New York",5444,2814
1400000US36081049301,"Census Tract 493.01, Queens County, New York",2209,975
1400000US36081049302,"Census Tract 493.02, Queens County, New York",3068,1418
1400000US36081049500,"Census Tract 495, Queens County, New York",1515,638
1400000US36081049600,"Census Tract 496, Queens County, New York",3146,1595
1400000US36081049700,"Census Tract 497, Queens County, New York",3131,1646
1400000US36081049900,"Census Tract 499, Queens County, New York",5260,2699
1400000US36081050000,"Census Tract 500, Queens County, New York",4279,2347
1400000US36081050201,"Census Tract 502.01, Queens County, New York",1384,799
1400000US36081050202,"Census Tract 502.02, Queens County, New York",1421,692
1400000US36081050400,"Census Tract 504, Queens County, New York",1818,972
1400000US36081050500,"Census Tract 505, Queens County, New York",1529,832
1400000US36081050600,"Census Tract 506, Queens County, New York",1421,762
1400000US36081050700,"Census Tract 507, Queens County, New York",4102,2152
1400000US36081050800,"Census Tract 508, Queens County, New York",2008,865
1400000US36081051000,"Census Tract 510, Queens County, New York",1816,844
1400000US36081051100,"Census Tract 511, Queens County, New York",2290,1080
1400000US36081051200,"Census Tract 512, Queens County, New York",2512,1295
1400000US36081051300,"Census Tract 513, Queens County, New York",2439,1192
1400000US36081051500,"Census Tract 515, Queens County, New York",3446,1593
1400000US36081051600,"Census Tract 516, Queens County, New York",2183,1065
1400000US36081051700,"Census Tract 517, Queens County, New York",2007,1096
1400000US36081051800,"Census Tract 518, Queens County, New York",2181,1180
1400000US36081052000,"Census Tract 520, Queens County, New York",1410,845
