NPTREF,near_station,freq,line,bus_route,bike_capacity,car_park,near_highway,sum_pop,sum_lab,entropy,poi_count,access_lane,intersection,pedstrain,dc,cc,bc,greenspace
9400ZZMAHOL,0.4175882384307037,-0.20807014683232342,-0.004381826512484028,-0.10805708476022577,0.8779611173354882,1.5063457403280465,-2.0218351829166465,-0.31842658874209095,-0.27712041352728994,0.28096525890410434,-0.5222707957104978,0.513757378334909,0.5497826179728871,-1.034578172249271,-0.667642295201235,0.17543632929968062,1.0436007771701925,-0.7196500406409048
9400ZZMAHTN,1.299995636979585,-0.9180416835998777,-0.004381826512484028,0.09085869659637495,-1.16389195084171,-0.8090668620104065,1.2566115817666024,0.39199863287838044,0.4057226154508087,-0.005968641328214001,-0.3279617594780389,1.158248684352066,-0.030509484872977045,1.045312743599498,-1.46610884595059,1.156564770391829,0.6323952084744828,-0.019976823387053696
9100HORWICH,-1.8763354717658784,1.0610560188172442,-0.004381826512484028,-2.5822699606227726,-0.005453172556464105,1.5468473411471146,-1.216719729949347,-2.5363291916475497,-2.464581969751074,0.0472876281846533,-0.6868485488069445,0.3890878739791547,0.8175210208591425,-1.508953137506441,0.5238699226534054,-1.2698834677084696,-0.8035898387187898,2.8434370575051973
9100HMPHRYP,0.34424715971760567,-0.08970217770907049,-0.004381826512484028,-0.7288253326111448,-1.16389195084171,-0.8090668620104065,-0.8048876656590965,1.1424671781169624,1.162111787443205,-0.3189570316553182,0.14850136063098285,-1.1542636771898198,0.06837466775241119,0.1866586098209058,-0.13702236918421307,0.6639453735289372,0.002994991389014166,-0.2213063006258782
9100HYDEC,0.028397382175932805,0.412650177521956,-0.004381826512484028,0.2157694317146406,-1.16389195084171,1.0262167620402398,-1.9811093265141893,-0.6786597756705873,-0.9436869890662604,0.03147684159802778,0.17637940375759037,-0.0703204878168376,0.5726563581245936,0.13821252194349987,0.24099448414346153,-0.24558223925900377,-0.6102516609613194,0.15821383942617842
9100HYDEN,-0.13704498820147287,0.5871103215450173,-0.004381826512484028,-0.2495271077334797,-1.16389195084171,0.9343285540195988,-0.8725387695346825,0.6568231414098262,0.6844306647016674,-0.6678586843791944,-0.5222707957104978,-1.2557102395267576,-1.0339367337027616,0.20031479292693255,0.5238699226534054,0.046853036796595124,-0.3312993630585885,-0.37262182131294747
9400ZZMAIWM,0.8014879290647591,-0.9180416835998777,-0.004381826512484028,0.09085869659637495,1.6501419451921582,-0.8090668620104065,-0.29246579064816164,-1.3387946350453932,-0.8737774425306923,-0.3266229257093939,1.365286621307326,1.7018340265744836,1.7639613583786522,-0.6666488689888352,-0.13702236918421307,0.8934353593334575,0.019808690598194716,-3.9587331773720167
9100INCE,-1.902679679924435,0.5871103215450173,1.1676705726346626,0.02618346290925391,-1.16389195084171,-0.8090668620104065,1.8358883312995282,-0.20226245019475073,-0.34064593478396565,0.10427361637324188,-2.395886799140819,0.026329389075788547,-0.686397692045635,-0.08184524844695665,0.9188126025309645,-1.0224960552852609,0.32560901642523654,0.054728285139607175
9100IRLAM,-0.9311345871313289,0.8567740403597229,-2.230954684808041,-1.7102898885415632,0.42868388455367423,1.327471439237235,1.9942714053151123,-1.2641687766360057,-1.1395690338534339,-2.9085683085777503,0.3641845092257469,-0.4943279101929702,0.155004477831134,-1.0752994883034246,-0.667642295201235,-0.5516516565002805,-1.9803064043166851,0.744279542459941
9100KEARSLY,-0.8058092652697825,0.1955545635545813,-0.004381826512484028,0.2761622582904315,-1.16389195084171,1.1423936062901656,-0.9932814255757801,-0.016896278758416036,0.21358062031471622,0.007147008085928908,-1.3635076872251168,-0.062497534983793,-1.3082654746671107,-0.6157301633411734,1.0620644636840675,0.17543632929968062,0.5518556960864918,-0.3273380490497772
9400ZZMAKNY,-1.6495166314300358,-0.9180416835998777,-0.004381826512484028,-0.04008890910524129,-1.16389195084171,-0.8090668620104065,-0.605870373449515,-0.7002461883900676,-0.713678139274347,-0.0031472002240079404,-0.6001496476887948,-0.11188413818142388,0.11302762638668354,-0.7463151655024561,-0.667642295201235,-1.590873340885,-0.14710469887032274,0.17938916733017637
9400ZZMALDY,0.45468863244343527,-0.9180416835998777,-0.004381826512484028,-0.10805708476022577,0.8960605125766969,1.5424564508225997,-1.696964546026474,-0.6271799852676833,-0.6803372219305203,-2.5174007107217546,0.2772092159967751,1.0212249024993336,1.0114148836022667,-1.3251091794213432,-0.667642295201235,1.177907510999882,-0.16210876850338274,0.044399679504657896
9400ZZMALWY,0.8414540564273989,-0.9180416835998777,-0.004381826512484028,0.7179862861196357,-1.16389195084171,-0.8090668620104065,-0.8878289436266604,0.21519597490927744,0.434759641365905,-0.1460955220053207,0.49199667399315555,0.7650544372874807,0.9210614365368275,0.8265776679530308,-0.13702236918421307,0.5216183277057731,-0.5835356346271047,0.34197964136954817
9100LVHM,0.9222460415016097,1.3608457226807633,-0.004381826512484028,0.39316907907052584,0.29247337051705696,1.2158448648099733,1.1060760407104515,2.3365609752657486,1.8010998275096948,-0.22316165481673197,1.0707682696790501,0.42797058628255175,-0.030509484872977045,1.7209275100182049,0.9188126025309645,1.0046642872657394,0.5695499578239532,-0.7758149309600035
9100LITLBRO,-1.8833511715349387,1.2247376464301518,-2.230954684808041,-0.399244647229512,-1.16389195084171,1.1897744094747693,1.1213588662488465,-0.8011034249921629,-0.6596374259628953,0.013118930863774223,-0.5222707957104978,-0.5503431524653257,-1.0339367337027616,-0.6333151466646618,-2.80225309058888,-1.9596657876176713,-1.9803064043166851,0.561346197782232
9100LOSTCKP,-1.8098978739268292,0.8567740403597229,-0.004381826512484028,-1.3312475256554488,-0.005453172556464105,1.2680196619488007,-0.4283632029497607,-0.840817396101934,-0.7152403728509115,0.025630404757867473,-1.1773745199118375,-0.02598917180837832,-1.7741209205724526,-0.2789635736839858,0.743452466525847,-1.0529729688165541,-0.4447376450926779,0.8518907907972626
9100MNCROXR,1.1714998804121892,2.055148001433154,-0.004381826512484028,1.863602997192052,2.175738410567947,-0.8090668620104065,-0.9856571289472296,2.7141394337402476,1.4493594319649605,-0.14666272754939028,1.9163365083176882,2.0331382880217737,1.123352599312434,1.1054019999138789,-0.13702236918421307,1.9989558856961351,2.222568955307157,-2.1495186533651927
9400ZZMAMKT,1.1714998804121892,0.1955545635545813,-0.004381826512484028,3.1472531420859426,1.8772489890047865,-0.8090668620104065,-0.26549980687880753,0.34463412011208355,1.0168052905339948,-0.10669975550715438,2.240046725082161,1.613106490013054,1.4884539318193075,1.486656326185665,-0.13702236918421307,1.606275702127185,-1.0809169398322223,-1.4453705196005038
9100MARPLE,-1.2439365620568907,0.8567740403597229,-2.230954684808041,-1.3312475256554488,-0.20372210511137906,1.5439438811819381,1.6857492387090611,-1.3186572362007123,-1.2363169386798618,0.12290542329534322,0.49199667399315555,-0.033642029317923,-0.686397692045635,-1.291672353876414,-0.667642295201235,-0.9619196946347957,-1.9803064043166851,1.3986588438731025
9400ZZMAMFT,0.028397382175932805,-0.9180416835998777,-0.004381826512484028,0.6662989493186973,0.7716608806824711,-0.8090668620104065,-1.2788894821709913,0.7326314722413995,0.6276505453865509,0.09559314517766668,-2.395886799140819,-0.03870645140233755,0.020678462493711625,0.8709818599331255,0.24099448414346153,-0.9018431599124748,0.44291200666245567,-0.3218553047367914
9100MLDTHRD,0.9630719003591538,0.8567740403597229,-0.004381826512484028,-0.04008890910524129,0.3880481532591628,1.0262167620402398,0.8464463378358672,1.2727274712868661,0.637846955871262,-1.1306340726638413,-0.17481657702420283,-0.9294225005894345,0.45006378426595295,0.8509556114379562,0.743452466525847,1.0920035200682292,0.42969234324464767,-0.171612384855508
9400ZZMAMCU,0.7618083777142834,-0.9180416835998777,-0.004381826512484028,0.3352742510037168,1.6501419451921582,-0.8090668620104065,-0.5130672711129318,-1.3387946350453932,-0.8737774425306923,-0.2475829739671728,1.3588499062753274,1.1861018349305796,1.5816231169333053,-1.1442407095086533,-0.667642295201235,0.3757094379208299,-1.9803064043166851,0.6384232004273318
9100MDWD,-1.4329837768943965,0.1955545635545813,-2.230954684808041,-3.4942008016878305,-1.16389195084171,-0.8090668620104065,2.1331961984891383,-2.5363291916475497,-2.464581969751074,0.012341065427190302,-0.7844128163786688,-0.47066292042661434,-1.7741209205724526,-1.65443417146506,-0.667642295201235,-0.931819207658425,-1.9803064043166851,2.654880240382028
9100MLSHILL,0.028397382175932805,1.0610560188172442,-0.004381826512484028,-0.3232825151439334,-1.16389195084171,1.1423936062901656,0.2075846917008901,-0.0006106981058004102,0.15684709129754815,0.05630039915999439,-0.22229566353549637,0.41797039856382934,-1.0339367337027616,0.12858420072507704,0.9188126025309645,-1.0835764013374303,0.6398199533659158,-0.4423205836398312
9400ZZMAMIL,-1.622021330101339,-0.9180416835998777,-0.004381826512484028,0.5601170323733221,0.3880481532591628,1.1752334459971898,-0.9073173471532453,0.30533778288777197,0.3277415159219127,0.024133753857476497,0.11938009173833626,-0.9153507454150742,-1.3082654746671107,-0.1347186702462441,-0.667642295201235,-1.493176289773981,-0.05124178236626842,-0.5341493928169474
9400ZZMAMON,1.299995636979585,-0.20807014683232342,-0.004381826512484028,0.7687895347234337,0.6798917851329378,-0.8090668620104065,1.0069566931840739,-0.722734253259968,-1.0532835456344989,0.013601076837540986,-1.9182798294700676,0.08955631601821461,-0.2113607749267224,0.09027289249811522,0.5238699226534054,1.1351334371735802,1.3452691635318907,0.4809636495900747
9400ZZMAMRD,0.13110155217954944,-1.63154368671706,-0.004381826512484028,0.2157694317146406,0.7716608806824711,-0.8090668620104065,0.004278974473785022,0.6036740268430345,0.5326300797227547,-7.036970658448564e-05,-0.8956631133729159,-0.07050342339737736,0.8785216058787436,-0.2737104313244076,-0.13702236918421307,-0.4387366800448344,0.8142888566245265,0.31368301024467177
9100MRSD,-0.03863924946654831,0.1955545635545813,-0.004381826512484028,-0.912375532990537,-1.16389195084171,1.1423936062901656,-1.1147627188892117,0.23600624667983006,0.21244341323861848,-0.27625856766618806,-1.0246347574000603,-1.704084312254375,-0.8384777431820573,0.6567976549153517,0.24099448414346153,0.8027785249818852,0.7730448159751947,0.22253780260570138
9100MSGT,-1.181635277533801,0.1955545635545813,-0.004381826512484028,-0.2495271077334797,-1.16389195084171,-0.8090668620104065,-0.12572359960743879,-0.25266845161271045,-0.42228138612351135,-0.002071859287688009,-0.273183376315859,-0.4185362389098394,-0.08574502915670781,0.6482352989935933,0.743452466525847,-0.19141624939504906,0.33005628853535535,0.7231521047250112
9100MOSSLEY,-1.0492965025379446,0.8567740403597229,-0.004381826512484028,0.8678841137352403,-1.16389195084171,1.0262167620402398,1.8687973894968768,-0.15228196502294356,0.18847788382200467,-0.0009492290404519359,-0.22229566353549637,-0.20752809734840993,-1.0339367337027616,0.5402835280233348,0.743452466525847,-1.493176289773981,-0.8101207057205764,0.013889506415134837
9100MSTN,0.49207559706037196,0.1955545635545813,-0.004381826512484028,0.9638422140061197,-1.16389195084171,0.9343285540195988,-1.7040922948838408,1.1408895757617676,0.8634148304289796,0.1649415861272627,-1.9182798294700676,-1.1690559416257635,-1.3082654746671107,-0.19051759546505648,1.9627463287347897,-0.8422623259883537,0.7442155237526772,-0.9433778711986633
9400ZZMANAV,-0.5048778065109651,0.47471359936082985,1.1676705726346626,-0.2495271077334797,0.4088660772819204,1.3676980646261006,1.4140241959682895,1.2883305295372813,1.6359236350270205,-5.097989975408978,0.5834175364010656,-0.4201619665433221,-0.45630070319001154,0.4038959465254842,1.7035151654964473,-0.005330656252285806,-0.1203904092854073,-0.013973548389611373
9400ZZMANIS,1.2140452174629959,-1.63154368671706,-0.004381826512484028,0.3352742510037168,0.09024488163313542,-0.8090668620104065,0.8897029120265468,0.3056063502087332,0.5294936274489208,0.07618648776250084,0.7210371702182793,1.4707276825771687,0.3015576389385521,0.3693636045159195,-0.13702236918421307,1.4272420083223751,0.7294402544595109,-2.952159590812019
9400ZZMANBD,-1.6758659791096144,-0.9180416835998777,-0.004381826512484028,-0.3232825151439334,0.4829679041140575,-0.8090668620104065,0.05194558346126817,0.452104795336176,-0.0868196062868731,0.14013392674814446,-0.17481657702420283,0.5743573656676068,0.42276330134758394,-1.0641202898818756,0.24099448414346153,-1.6897921817732882,-0.20461115940449603,-1.8171686230717212
9400ZZMANHY,-1.622021330101339,-1.63154368671706,-0.004381826512484028,-0.4775799552409926,0.6798917851329378,-0.8090668620104065,-1.1945046444277472,-0.7579323014190611,-0.6172579029817065,0.0047900121270276754,-0.17481657702420283,-1.3931262934714188,-1.7741209205724526,-0.9281807090335642,-0.13702236918421307,-1.3647880545851165,0.03483322627977844,0.4039524882325174
9100NWTH,-0.5336679464648393,0.8567740403597229,-0.004381826512484028,-0.399244647229512,-1.16389195084171,0.5891980107803798,-1.3793856583175963,-0.01223597852738854,0.09388838778955189,0.012498710116113693,-0.4516840195667654,-1.998845268575898,-0.8384777431820573,-0.6902686797220088,-0.667642295201235,-0.08442134380474779,-0.19756338333078455,0.5928828079894164
9400ZZMANEW,1.0872689490052598,-0.9180416835998777,-0.004381826512484028,0.5601170323733221,0.09024488163313542,-0.8090668620104065,0.48874975366127843,-0.4777351042390614,-0.8232193246219932,0.018011419738894304,-0.5222707957104978,-0.3795475077640268,-0.8384777431820573,-0.16540989200277842,-0.13702236918421307,0.5694542707516109,1.2018636460166583,-0.26973268589219973
9400ZZMANMR,0.34424715971760567,-0.9180416835998777,-0.004381826512484028,-0.2495271077334797,0.4829679041140575,-0.8090668620104065,-1.0543573837145876,0.9902395680498378,0.8299562806166157,0.09318305301179919,-0.8956631133729159,-1.1908803226705622,-0.36472453369671226,-0.5265099287421859,0.24099448414346153,-0.05794849338463596,1.0142836729262483,-0.2527867214067851
9400ZZMAOLD,0.8014879290647591,-0.9180416835998777,-0.004381826512484028,0.02618346290925391,0.09024488163313542,-0.8090668620104065,0.30928849053578267,0.03692431409073383,-0.15339121189397822,0.11556655052278583,0.8584257616593975,0.9385018393427838,1.058320949834616,0.251389384629083,-0.13702236918421307,1.304123917669342,0.5539087034368002,-0.0009772969218348956
9400ZZMAOMC,-0.5048778065109651,-0.20807014683232342,-0.004381826512484028,1.4446383797709819,0.9753623363426704,-0.8090668620104065,0.9894287023541091,-1.3286976299321758,-1.4992509600668937,0.10605876470788334,0.5834175364010656,0.8958890535405676,0.8929864916535434,0.8620723300310347,-1.46610884595059,-0.666453286698199,0.5460225188601237,0.6215253764397575
9400ZZMAOKS,-0.3566288377467054,-0.9180416835998777,-0.004381826512484028,1.4446383797709819,0.6244168873272533,-0.8090668620104065,0.7718503131839797,-0.6198022488666988,-1.2171276722502413,0.11787603491356637,0.5834175364010656,0.7204374427076307,1.0468809350803214,1.6065113708882113,-1.46610884595059,-0.5801739675014734,0.6618696221746642,-0.24726371806742034
9400ZZMAOMP,-0.6733204214614157,-0.9180416835998777,-0.004381826512484028,1.0568932541116811,0.9607979548546376,1.5519376954844788,1.3456744498219377,-0.5282965863752942,-1.0468786445415075,-0.3257247141240113,0.22877452083084543,0.4913267403203361,-0.2838254489889773,1.503995582367511,-0.667642295201235,-0.8126565170305909,0.41822985564674825,-0.4025473992298359
9100ORRELL,-1.9377549170727277,0.1955545635545813,-2.230954684808041,-1.3312475256554488,-1.16389195084171,1.1423936062901656,-1.0736137309509315,-0.41127319517213307,-0.28241656596832526,0.06909974222445806,-0.22229566353549637,-1.662774792140804,-1.3082654746671107,0.459242828120375,-1.46610884595059,-1.6566825408823165,-1.9803064043166851,0.654745634775557
9400ZZMAPAR,0.6444891738813809,-0.9180416835998777,-0.004381826512484028,-0.399244647229512,-1.16389195084171,-0.8090668620104065,0.18086750345185526,-2.5363291916475497,-2.464581969751074,-0.2189656241850754,-0.38721927702890574,1.2237960630113005,1.091578305333316,-0.3276655290272134,0.24099448414346153,0.25131758457622805,-0.433227774147685,1.9490491772012626
9100PTRCRFT,0.20100382176301945,0.1955545635545813,-0.004381826512484028,-0.17782975909237428,0.3880481532591628,-0.8090668620104065,-0.4116238908793445,0.5116564710897089,0.39166306278609525,-0.5871147659389514,-0.04914655735247061,-0.20199441544348162,-0.5618333934560582,0.23364686651331323,1.9052854948928866,1.0485147986600922,0.037917124538725984,-1.8931274648828587
9400ZZMAPLL,-0.13704498820147287,-0.9180416835998777,-0.004381826512484028,0.15402665325185166,0.935175618079552,-0.8090668620104065,0.1371819370792517,-0.25640912396837423,-0.19107311206295516,0.21521691373572335,-0.4516840195667654,-0.10020299099768543,0.19460958022690758,0.646096889597653,-0.667642295201235,-1.6897921817732882,-0.7366137551151593,-0.3863093038877133
9100PBRT,-1.9291654507738456,0.1955545635545813,-0.004381826512484028,-0.4775799552409926,-1.16389195084171,-0.8090668620104065,0.5834463393279136,0.5582779547377681,0.6030756350885081,0.2618380119035257,-0.6001496476887948,-1.867466723009487,-0.45630070319001154,0.7869195543936198,0.5238699226534054,-1.493176289773981,-0.6363244178314867,-0.27656335092387996
9400ZZMAPIC,1.2568771361386573,2.258113930978569,2.766465744238532,2.1719906867017906,2.0541223584532915,1.6277897033689517,0.13005237383287038,0.9326372711128783,0.8542268694421935,-0.1464682647733955,1.915456874328799,1.6044649710308818,1.2017531751807664,-0.534710641819937,1.8333341588853218,1.8718389442414425,2.510171249817285,-1.9386149060252957
9400ZZMAPGD,1.2140452174629959,-1.63154368671706,-0.004381826512484028,3.1218391039956592,2.0377481787336937,-0.8090668620104065,-0.21578258767761863,1.7268013649087832,1.803504697666365,-0.1087802912123874,2.217415004960027,1.4139651080829263,1.536548456200956,1.9319618427210177,0.24099448414346153,1.7028923847211586,0.36823553349840776,-2.4960804850194367
9400ZZMAPOM,0.9630719003591538,-0.9180416835998777,1.1676705726346626,0.09085869659637495,-1.16389195084171,-0.8090668620104065,-0.2518148767823051,-0.5873577947550053,-0.2619470314251524,2.825760527822066,1.3182707117137296,0.844453636521053,1.8738458063015213,-2.5694116646391385,0.5238699226534054,1.4876630318840314,0.9093456913006811,0.3905838081869944
9400ZZMAPWC,0.3807744143983273,-0.9180416835998777,-0.004381826512484028,0.3352742510037168,1.0158922048201484,1.1897744094747693,-1.187091043327735,0.66128703985153,0.8172824150353621,0.124228231371153,0.5544808861212136,-0.971991820200246,0.3015576389385521,-0.48191311281700516,-1.46610884595059,-0.03158508171191457,0.1061763606935687,0.5135212166514311
9400ZZMAQRD,1.1714998804121892,-0.20807014683232342,-0.004381826512484028,0.02618346290925391,-1.16389195084171,-0.8090668620104065,1.110022585716509,-0.3651580993279106,-0.7786073029632214,-0.009788616784003001,-0.38721927702890574,0.6562512457555959,-0.2838254489889773,-0.015293425173826787,0.5238699226534054,1.1991620253136615,0.8039370459912903,0.7772199618378169
9400ZZMARAD,-0.47580111634425865,-0.9180416835998777,-0.004381826512484028,-0.04008890910524129,0.23507094489284447,1.5877399123558416,0.9670393001412545,-0.1695719617026807,-0.18080839940900847,-0.018437294349163975,-1.1773745199118375,0.7865610920426944,-0.45630070319001154,-0.16001002778299434,0.743452466525847,-0.6954521674385027,-0.7413688192133121,0.07308884492363756
9100REDISHN,0.9630719003591538,0.8567740403597229,-0.004381826512484028,-0.04008890910524129,-0.2950620575855496,1.0262167620402398,0.029365191909710493,1.0320469668203052,1.0867966074779847,-0.4963166117775483,-1.3635076872251168,-0.01972357258292316,-1.7741209205724526,0.33306420473982395,0.24099448414346153,0.25131758457622805,0.0757821580025033,-0.41749325447655744
9100REDISHS,0.8817067603813432,-2.5647324170514145,-0.004381826512484028,-0.6421438211422316,-1.16389195084171,-0.8090668620104065,0.11516620931621116,0.16464235150449794,0.33269734852439187,0.07736568039751135,0.22877452083084543,-0.27392604897559786,-1.3082654746671107,0.7410156860520707,1.662446623108002,-0.21844314750286098,-0.7018868562033684,0.8682044335857753
9400ZZMARWD,-0.23287169343424835,-1.63154368671706,-0.004381826512484028,0.2157694317146406,0.8104824774780588,-0.8090668620104065,-0.13443957684419844,0.1504388833887066,0.027348914458585578,-0.3735946542175516,-0.011892264720582201,0.7293411308467467,0.26768592856571183,1.966448220419198,-0.667642295201235,-1.5581726520271428,-0.3595118507045939,-0.5062766751375394
9400ZZMARIN,-1.7251268703705958,-0.9180416835998777,-2.230954684808041,1.2350679559693158,0.7000592472414029,-0.8090668620104065,0.09030374549543752,0.11484565721316466,-0.4735866400529516,0.983089532939247,1.0219743810062714,-0.092845837484897,0.7330594238420817,1.8478022231435416,-1.46610884595059,-1.6897921817732882,-1.9803064043166851,0.06978900942886461
9400ZZMARRS,-1.6078439425886917,1.6390522819229623,1.8978504667569414,0.8678841137352403,0.9800923340487899,-0.8090668620104065,-0.27610763505978586,0.7299446769759307,-0.10426797116431522,0.33114882903086573,0.3222038053571636,0.03330100769621328,0.5497826179728871,0.7258011120062815,1.5656910412937775,-1.5256071546763998,0.44845909825018826,-0.19007848114318304
9100ROMILEY,-0.2642408133222037,1.295673292894804,1.8978504667569414,-1.11190394886421,0.31849076417322947,-0.8090668620104065,1.170245141728932,-0.17779193674803628,-0.2311807071768586,0.07095556242990428,0.7098037376189634,-0.008205963175311068,-1.0339367337027616,0.5802377055022211,1.4429074226244347,-0.6375742899446666,-0.40508130709185564,0.18485073976996522
9100ROHL,-0.9066425990668969,-0.08970217770907049,-2.230954684808041,-1.5759483260622829,0.44759008905137115,-0.8090668620104065,1.7625884741828972,0.11202926656424177,0.08505233811139908,0.18990360297924838,-0.7844128163786688,-0.32071931421256605,-1.3082654746671107,-0.4317376734594599,-1.46610884595059,-0.8719910368389878,-1.9803064043166851,-0.17628610369877293
9400ZZMARND,-0.07172772284256185,-0.9180416835998777,-0.004381826512484028,0.6136894466597508,1.036612817263447,-0.8090668620104065,-0.42930487663883077,-0.07269252328933803,-0.13188345829909767,0.3292223457135845,-1.1773745199118375,-0.09758626813801939,-0.2838254489889773,1.248844809690563,-1.46610884595059,-0.7538115740778724,0.5789867894064755,0.11379423570319726
9100RYDRBRW,1.004184337520926,0.1955545635545813,-0.004381826512484028,0.6662989493186973,-1.16389195084171,-0.8090668620104065,1.028522706927135,0.7211410017018343,0.11324778446624621,0.07698157798275986,-0.08855087719635006,0.16750384431968196,0.11302762638668354,0.3531970592640871,-0.667642295201235,0.4733844202219239,0.2293147725020376,0.39533685376806055
9400ZZMASLE,0.13110155217954944,-0.20807014683232342,-0.004381826512484028,0.39316907907052584,0.8177956964393357,1.092039817620621,-0.6561370367866123,1.3148223627645172,1.6852580840631275,0.29124499163849943,0.6109956875432218,0.009714168123294366,0.7849338864990976,2.422167135156077,-1.46610884595059,0.5694542707516109,0.21325961505945443,-0.538724574404011
9400ZZMASWP,0.45468863244343527,-0.9180416835998777,-0.004381826512484028,-2.8273742954121475,0.4829679041140575,1.564483652441394,-1.6091077519637669,-2.5363291916475497,-2.464581969751074,0.0011472302017655762,-1.3635076872251168,1.2308453340871834,-0.8384777431820573,-1.6656011040704837,0.5238699226534054,0.32626165694644965,1.1043292505854156,2.974600614561983
9100SLFDORD,1.0872689490052598,1.6242957050868236,-0.004381826512484028,0.2157694317146406,1.3335040866499002,-0.8090668620104065,-0.711710005091625,0.32142143485425906,1.0577219156673403,-0.204645892774194,1.7813842846569676,1.9045205285767302,1.2109743527482875,1.0591242037877384,-0.13702236918421307,1.7219767533295325,0.3146274886313722,-1.1518350905304968
9100SLFDCT,0.9630719003591538,2.003083839441583,1.8978504667569414,-0.8187963887968881,-1.16389195084171,-0.8090668620104065,-0.8735650605973828,-0.2852273042209274,-0.6308002663031251,0.009877200168425908,0.17637940375759037,1.5593167174986489,0.8637559053314569,-0.4047070641246068,1.6167774029783362,1.9085349461815773,1.670819797162654,0.8007430839836105
9400ZZMASQY,1.004184337520926,-0.9180416835998777,-0.004381826512484028,0.44990553451742044,-1.16389195084171,-0.8090668620104065,-0.9467176266244718,0.27271270229718897,0.5927924267103991,-0.19271450171733082,1.6519359699815592,0.22947066493359497,2.25754115634878,0.08074540829428896,-0.667642295201235,0.9158658273840061,-0.1068433092257812,-0.23877246389522616
9400ZZMASDW,-0.3566288377467054,-0.9180416835998777,-2.230954684808041,-0.4775799552409926,0.7716608806824711,-0.8090668620104065,0.18392928721259386,-0.5334001668857304,-0.5918775429944687,0.05140631851290395,-0.13034654830736364,-0.3876512467319223,0.06837466775241119,-1.3782606459123483,-2.80225309058888,-1.789948095763765,-1.9803064043166851,-2.6109262459660987
9400ZZMASHA,-1.2641306119110212,-0.9180416835998777,-0.004381826512484028,0.02618346290925391,0.6798917851329378,1.2386266648103228,0.7803708579515874,0.23600624667983006,0.23624935727573856,0.033511236237728344,-0.6868485488069445,-1.6906917805769823,-0.2838254489889773,-0.3740713067883588,0.5238699226534054,-1.2072658609370255,0.11293186088828512,-0.8049169951881026
9400ZZMASHU,1.1714998804121892,0.1955545635545813,-0.004381826512484028,2.4558374862344725,1.749768074704072,-0.8090668620104065,-0.07766251950778942,0.8135110590944388,1.6487109590722022,-0.1150131531440742,2.0916545445323336,1.415115756052672,1.3443147213914797,2.087158075309311,-0.667642295201235,1.547337857241899,-1.1612338547903902,-1.3184931681527081
9100SMBG,-1.8763354717658784,0.8567740403597229,-0.004381826512484028,-0.8187963887968881,-1.16389195084171,1.2276010078231154,0.6981839158356462,-0.11226552195337484,0.0086958997659951,-0.008363023633390972,-1.3635076872251168,-0.15121392437375203,-1.0339367337027616,-0.8302137450414574,0.743452466525847,-1.8574136017359826,-0.7401771780306621,-0.7051715665259275
9400ZZMASCH,0.20100382176301945,-0.9180416835998777,-0.004381826512484028,0.2157694317146406,0.6798917851329378,-0.8090668620104065,-1.4904223474474045,0.4924088177986402,0.417578974460793,-0.7370667636288815,-1.0246347574000603,-0.1354303718607786,0.45006378426595295,-1.563102021508991,-0.667642295201235,-0.005330656252285806,0.957698975763213,0.03847603712723648
9400ZZMASTP,1.1714998804121892,0.015431916406891412,1.8978504667569414,3.0446030280811427,1.997061478250329,-0.8090668620104065,-0.8318307600804414,0.5323515832562319,0.6949915631387084,-0.11013255862483667,2.218181423238578,1.3232914263354953,1.450141978110755,2.193462397077121,1.2820071363998569,1.9085349461815773,0.5671809032898429,-1.5391269401585954
9400ZZMASTW,0.9222460415016097,0.1955545635545813,1.1676705726346626,0.09085869659637495,0.907659691629932,-0.8090668620104065,0.38261333011220194,0.7370248109533698,0.8556788683635155,0.9520642358041951,0.4581308020439037,1.9904379493715068,0.26768592856571183,-0.7494024746966714,0.24099448414346153,0.9158658273840061,1.454414250742511,0.43669524408667976
9100SBYD,-0.5903885789574276,1.1469861962816779,1.1676705726346626,0.7687895347234337,-1.16389195084171,1.1594996940247284,0.8383975848472698,-0.26515359853335496,-0.25209328117753976,-0.3341399755996887,0.11938009173833626,-0.8539977330774875,-0.45630070319001154,0.1866586098209058,2.0603492610226724,-1.2385098123406444,-0.36290962263867177,0.6093064766415953
9100STKP,0.34424715971760567,1.947029960601453,2.3993318731243747,1.8275890022493,0.8320142447239519,1.6775847668924568,-1.272463499675614,-0.1547034894385094,-0.10801946245039659,-0.152019883452372,1.653617484284779,1.534663432390867,1.5129039097397954,-1.4826271360939687,2.036476481230394,0.3013837132995772,0.5642988528431246,0.07295370106195401
9400ZZMASFD,0.6444891738813809,-0.9180416835998777,-0.004381826512484028,0.15402665325185166,0.29247337051705696,1.1675260536658385,-0.6125108470981696,0.37987669331830687,0.4240306974931177,3.618714807818181,0.7638628171321559,1.0912761340010155,0.8785216058787436,-0.024597768592411043,-0.13702236918421307,0.9158658273840061,0.4479054115213027,0.6707538306139401
9100SWNT,0.13110155217954944,0.8567740403597229,-0.004381826512484028,0.2761622582904315,-1.16389195084171,-0.8090668620104065,-0.3955910424933565,0.5374468936610857,0.48690759148123924,0.06335697670684355,-0.273183376315859,-1.6367386820464112,-0.08574502915670781,-0.08001032527910035,0.743452466525847,1.0485147986600922,0.8603130950694308,-0.7324453856663292
